trial_id,qid,task,model,choice,confidence,correct
20389,GABOR-0677,Gabor,gpt-4o,A,5,0
20390,GABOR-0678,Gabor,gpt-4o,A,5,0
20391,GABOR-0679,Gabor,gpt-4o,B,5,0
20392,GABOR-0680,Gabor,gpt-4o,B,4,0
20393,GABOR-0681,Gabor,gpt-4o,A,5,1
20394,GABOR-0682,Gabor,gpt-4o,A,5,0
20395,GABOR-0683,Gabor,gpt-4o,B,4,0
20396,GABOR-0684,Gabor,gpt-4o,A,4,1
20397,GABOR-0685,Gabor,gpt-4o,A,4,1
20398,GABOR-0686,Gabor,gpt-4o,A,5,0
20399,GABOR-0687,Gabor,gpt-4o,A,5,0
20400,GABOR-0688,Gabor,gpt-4o,A,4,1
20401,GABOR-0689,Gabor,gpt-4o,B,4,1
20402,GABOR-0690,Gabor,gpt-4o,B,5,0
20403,GABOR-0691,Gabor,gpt-4o,A,4,0
20404,GABOR-0692,Gabor,gpt-4o,A,5,0
20405,GABOR-0693,Gabor,gpt-4o,A,4,0
20406,GABOR-0694,Gabor,gpt-4o,A,4,0
20407,GABOR-0695,Gabor,gpt-4o,A,4,1
20408,GABOR-0696,Gabor,gpt-4o,A,4,0
20409,GABOR-0697,Gabor,gpt-4o,B,5,0
20410,GABOR-0698,Gabor,gpt-4o,A,3,1
20411,GABOR-0699,Gabor,gpt-4o,B,5,0
20412,GABOR-0700,Gabor,gpt-4o,B,5,0
20413,GABOR-0701,Gabor,gpt-4o,A,4,1
20414,GABOR-0702,Gabor,gpt-4o,A,4,0
20415,GABOR-0703,Gabor,gpt-4o,A,4,0
20416,GABOR-0704,Gabor,gpt-4o,B,5,0
20417,GABOR-0705,Gabor,gpt-4o,A,5,1
20418,GABOR-0706,Gabor,gpt-4o,B,5,0
20419,GABOR-0707,Gabor,gpt-4o,A,4,1
20420,GABOR-0708,Gabor,gpt-4o,A,5,0
20421,GABOR-0709,Gabor,gpt-4o,A,5,1
20422,GABOR-0710,Gabor,gpt-4o,A,5,0
20423,GABOR-0711,Gabor,gpt-4o,B,5,1
20424,GABOR-0712,Gabor,gpt-4o,A,4,0
20425,GABOR-0713,Gabor,gpt-4o,B,3,1
20426,GABOR-0714,Gabor,gpt-4o,A,5,1
20427,GABOR-0715,Gabor,gpt-4o,A,5,1
20428,GABOR-0716,Gabor,gpt-4o,A,4,0
20429,GABOR-0717,Gabor,gpt-4o,A,5,1
20430,GABOR-0718,Gabor,gpt-4o,A,4,0
20431,GABOR-0719,Gabor,gpt-4o,A,4,0
20432,GABOR-0720,Gabor,gpt-4o,A,4,1
20433,GABOR-0721,Gabor,gpt-4o,A,4,0
20434,GABOR-0722,Gabor,gpt-4o,B,5,0
20435,GABOR-0723,Gabor,gpt-4o,A,5,0
20436,GABOR-0724,Gabor,gpt-4o,B,5,0
20437,GABOR-0725,Gabor,gpt-4o,A,5,0
20438,GABOR-0726,Gabor,gpt-4o,B,4,1
20439,GABOR-0727,Gabor,gpt-4o,A,4,0
20440,GABOR-0728,Gabor,gpt-4o,B,5,0
20441,GABOR-0729,Gabor,gpt-4o,A,4,1
20442,GABOR-0730,Gabor,gpt-4o,A,3,1
20443,GABOR-0731,Gabor,gpt-4o,A,5,0
20444,GABOR-0732,Gabor,gpt-4o,A,5,1
20445,GABOR-0733,Gabor,gpt-4o,B,4,1
20446,GABOR-0734,Gabor,gpt-4o,A,3,0
20447,GABOR-0735,Gabor,gpt-4o,A,4,1
20448,GABOR-0736,Gabor,gpt-4o,A,4,1
20449,GABOR-0737,Gabor,gpt-4o,A,5,0
20450,GABOR-0738,Gabor,gpt-4o,A,5,0
20451,GABOR-0739,Gabor,gpt-4o,A,4,1
20452,GABOR-0740,Gabor,gpt-4o,A,5,0
20453,GABOR-0741,Gabor,gpt-4o,B,4,0
20454,GABOR-0742,Gabor,gpt-4o,A,5,0
20455,GABOR-0743,Gabor,gpt-4o,A,4,0
20456,GABOR-0744,Gabor,gpt-4o,A,5,1
20457,GABOR-0745,Gabor,gpt-4o,A,5,0
20458,GABOR-0746,Gabor,gpt-4o,B,5,0
20459,GABOR-0747,Gabor,gpt-4o,A,4,0
20460,GABOR-0748,Gabor,gpt-4o,A,5,0
20461,GABOR-0749,Gabor,gpt-4o,A,5,1
20462,GABOR-0750,Gabor,gpt-4o,B,5,0
20463,GABOR-0751,Gabor,gpt-4o,A,5,0
20464,GABOR-0752,Gabor,gpt-4o,A,4,0
20465,GABOR-0753,Gabor,gpt-4o,B,5,1
20466,GABOR-0754,Gabor,gpt-4o,A,4,0
20467,GABOR-0755,Gabor,gpt-4o,A,5,0
20468,GABOR-0756,Gabor,gpt-4o,A,4,1
20469,GABOR-0757,Gabor,gpt-4o,B,5,0
20470,GABOR-0758,Gabor,gpt-4o,A,4,0
20471,GABOR-0759,Gabor,gpt-4o,A,4,0
20472,GABOR-0760,Gabor,gpt-4o,B,5,0
20473,GABOR-0761,Gabor,gpt-4o,B,5,0
20474,GABOR-0762,Gabor,gpt-4o,A,5,0
20475,GABOR-0763,Gabor,gpt-4o,B,5,1
20476,GABOR-0764,Gabor,gpt-4o,A,4,0
20477,GABOR-0765,Gabor,gpt-4o,A,4,0
20478,GABOR-0766,Gabor,gpt-4o,A,4,0
20479,GABOR-0767,Gabor,gpt-4o,A,5,0
20480,GABOR-0768,Gabor,gpt-4o,A,5,1
20481,GABOR-0769,Gabor,gpt-4o,A,4,0
20482,GABOR-0770,Gabor,gpt-4o,B,4,1
20483,GABOR-0771,Gabor,gpt-4o,B,5,0
20484,GABOR-0772,Gabor,gpt-4o,A,3,0
20485,GABOR-0773,Gabor,gpt-4o,B,4,1
20486,GABOR-0774,Gabor,gpt-4o,B,5,1
20487,GABOR-0775,Gabor,gpt-4o,B,5,1
20488,GABOR-0776,Gabor,gpt-4o,B,5,0
20489,GABOR-0777,Gabor,gpt-4o,A,5,0
20490,GABOR-0778,Gabor,gpt-4o,B,5,0
20491,GABOR-0779,Gabor,gpt-4o,A,5,1
20492,GABOR-0780,Gabor,gpt-4o,A,4,0
20493,GABOR-0781,Gabor,gpt-4o,B,4,1
20494,GABOR-0782,Gabor,gpt-4o,A,5,1
20495,GABOR-0783,Gabor,gpt-4o,A,5,1
20496,GABOR-0784,Gabor,gpt-4o,B,5,1
20497,GABOR-0785,Gabor,gpt-4o,A,5,0
20498,GABOR-0786,Gabor,gpt-4o,B,5,1
20499,GABOR-0787,Gabor,gpt-4o,B,5,0
20500,GABOR-0788,Gabor,gpt-4o,A,5,1
20501,GABOR-0789,Gabor,gpt-4o,B,5,1
20502,GABOR-0790,Gabor,gpt-4o,B,5,0
20503,GABOR-0791,Gabor,gpt-4o,A,5,1
20504,GABOR-0792,Gabor,gpt-4o,B,5,0
20505,GABOR-0793,Gabor,gpt-4o,B,5,1
20506,GABOR-0794,Gabor,gpt-4o,A,4,0
20507,GABOR-0795,Gabor,gpt-4o,B,4,1
20508,GABOR-0796,Gabor,gpt-4o,A,5,1
20509,GABOR-0797,Gabor,gpt-4o,B,5,1
20510,GABOR-0798,Gabor,gpt-4o,A,5,1
20511,GABOR-0799,Gabor,gpt-4o,B,5,1
20512,GABOR-0800,Gabor,gpt-4o,A,5,0
20513,GABOR-0801,Gabor,gpt-4o,A,5,1
20514,GABOR-0802,Gabor,gpt-4o,A,5,1
20515,GABOR-0803,Gabor,gpt-4o,B,5,0
20516,GABOR-0804,Gabor,gpt-4o,B,5,1
20517,GABOR-0805,Gabor,gpt-4o,A,5,1
20518,GABOR-0806,Gabor,gpt-4o,A,4,0
20519,GABOR-0807,Gabor,gpt-4o,B,5,1
20520,GABOR-0808,Gabor,gpt-4o,A,4,0
20521,GABOR-0809,Gabor,gpt-4o,A,4,0
20522,GABOR-0810,Gabor,gpt-4o,A,5,0
20523,GABOR-0811,Gabor,gpt-4o,A,4,1
20524,GABOR-0812,Gabor,gpt-4o,A,5,0
20525,GABOR-0813,Gabor,gpt-4o,A,5,1
20526,GABOR-0814,Gabor,gpt-4o,A,5,0
20527,GABOR-0815,Gabor,gpt-4o,B,5,0
20528,GABOR-0816,Gabor,gpt-4o,B,5,1
20529,GABOR-0817,Gabor,gpt-4o,B,5,0
20530,GABOR-0818,Gabor,gpt-4o,A,4,0
20531,GABOR-0819,Gabor,gpt-4o,A,5,1
20532,GABOR-0820,Gabor,gpt-4o,B,5,1
20533,GABOR-0821,Gabor,gpt-4o,B,4,1
20534,GABOR-0822,Gabor,gpt-4o,A,5,0
20535,GABOR-0823,Gabor,gpt-4o,A,5,0
20536,GABOR-0824,Gabor,gpt-4o,A,3,0
20537,GABOR-0825,Gabor,gpt-4o,A,4,0
20538,GABOR-0826,Gabor,gpt-4o,B,5,1
20539,GABOR-0827,Gabor,gpt-4o,A,5,1
20540,GABOR-0828,Gabor,gpt-4o,A,5,1
20541,GABOR-0829,Gabor,gpt-4o,B,4,1
20542,GABOR-0830,Gabor,gpt-4o,A,5,1
20543,GABOR-0831,Gabor,gpt-4o,A,4,0
20544,GABOR-0832,Gabor,gpt-4o,A,5,1
20545,GABOR-0833,Gabor,gpt-4o,A,5,1
20546,GABOR-0834,Gabor,gpt-4o,A,5,1
20547,GABOR-0835,Gabor,gpt-4o,A,5,1
20548,GABOR-0836,Gabor,gpt-4o,B,4,0
20549,GABOR-0837,Gabor,gpt-4o,A,4,0
20550,GABOR-0838,Gabor,gpt-4o,A,4,0
20551,GABOR-0839,Gabor,gpt-4o,A,4,0
20552,GABOR-0840,Gabor,gpt-4o,B,5,0
20553,GABOR-0841,Gabor,gpt-4o,A,5,0
20554,GABOR-0842,Gabor,gpt-4o,B,4,1
20555,GABOR-0843,Gabor,gpt-4o,A,5,0
20556,GABOR-0844,Gabor,gpt-4o,B,5,0
20557,GABOR-0845,Gabor,gpt-4o,A,5,0
20558,GABOR-0846,Gabor,gpt-4o,A,5,1
20559,GABOR-0847,Gabor,gpt-4o,A,4,0
20560,GABOR-0848,Gabor,gpt-4o,B,4,0
20561,GABOR-0849,Gabor,gpt-4o,B,4,1
20562,GABOR-0850,Gabor,gpt-4o,A,5,1
20563,GABOR-0851,Gabor,gpt-4o,B,5,0
20564,GABOR-0852,Gabor,gpt-4o,B,5,0
20565,GABOR-0853,Gabor,gpt-4o,A,5,1
20566,GABOR-0854,Gabor,gpt-4o,B,5,0
20567,GABOR-0855,Gabor,gpt-4o,B,5,0
20568,GABOR-0856,Gabor,gpt-4o,A,4,0
20569,GABOR-0857,Gabor,gpt-4o,B,4,0
20570,GABOR-0858,Gabor,gpt-4o,A,5,0
20571,GABOR-0859,Gabor,gpt-4o,B,4,0
20572,GABOR-0860,Gabor,gpt-4o,A,4,1
20573,GABOR-0861,Gabor,gpt-4o,B,5,0
20574,GABOR-0862,Gabor,gpt-4o,B,5,0
20575,GABOR-0863,Gabor,gpt-4o,B,4,0
20576,GABOR-0864,Gabor,gpt-4o,A,4,0
20577,GABOR-0865,Gabor,gpt-4o,A,5,0
20578,GABOR-0866,Gabor,gpt-4o,A,5,1
20579,GABOR-0867,Gabor,gpt-4o,A,4,1
20580,GABOR-0868,Gabor,gpt-4o,A,5,0
20581,GABOR-0869,Gabor,gpt-4o,A,5,0
20582,GABOR-0870,Gabor,gpt-4o,B,5,0
20583,GABOR-0871,Gabor,gpt-4o,B,5,0
20584,GABOR-0872,Gabor,gpt-4o,B,5,0
20585,GABOR-0873,Gabor,gpt-4o,B,4,0
20586,GABOR-0874,Gabor,gpt-4o,B,5,0
20587,GABOR-0875,Gabor,gpt-4o,B,5,0
20588,GABOR-0876,Gabor,gpt-4o,A,4,0
20589,GABOR-0877,Gabor,gpt-4o,A,5,1
20590,GABOR-0878,Gabor,gpt-4o,A,4,0
20591,GABOR-0879,Gabor,gpt-4o,A,5,0
20592,GABOR-0880,Gabor,gpt-4o,B,4,0
20593,GABOR-0881,Gabor,gpt-4o,B,5,0
20594,GABOR-0882,Gabor,gpt-4o,A,4,0
20595,GABOR-0883,Gabor,gpt-4o,A,5,1
20596,GABOR-0884,Gabor,gpt-4o,B,5,1
20597,GABOR-0885,Gabor,gpt-4o,A,4,0
20598,GABOR-0886,Gabor,gpt-4o,B,5,0
20599,GABOR-0887,Gabor,gpt-4o,A,5,0
20600,GABOR-0888,Gabor,gpt-4o,B,5,0
20601,GABOR-0889,Gabor,gpt-4o,A,4,1
20602,GABOR-0890,Gabor,gpt-4o,B,5,0
20603,GABOR-0891,Gabor,gpt-4o,A,4,0
20604,GABOR-0892,Gabor,gpt-4o,B,5,0
20605,GABOR-0893,Gabor,gpt-4o,B,5,0
20606,GABOR-0894,Gabor,gpt-4o,A,5,0
20607,GABOR-0895,Gabor,gpt-4o,B,5,1
20608,GABOR-0896,Gabor,gpt-4o,A,4,0
20609,GRID-0001,Grid,gpt-4o,A,5,1
20610,GRID-0002,Grid,gpt-4o,A,5,1
20611,GRID-0003,Grid,gpt-4o,B,5,1
20612,GRID-0004,Grid,gpt-4o,A,3,0
20613,GRID-0005,Grid,gpt-4o,A,5,1
20614,GRID-0006,Grid,gpt-4o,A,4,1
20615,GRID-0007,Grid,gpt-4o,B,5,1
20616,GRID-0008,Grid,gpt-4o,A,5,0
20617,GRID-0009,Grid,gpt-4o,A,5,1
20618,GRID-0010,Grid,gpt-4o,A,5,1
20619,GRID-0011,Grid,gpt-4o,A,5,0
20620,GRID-0012,Grid,gpt-4o,A,5,1
20621,GRID-0013,Grid,gpt-4o,A,5,1
20622,GRID-0014,Grid,gpt-4o,B,4,1
20623,GRID-0015,Grid,gpt-4o,A,5,1
20624,GRID-0016,Grid,gpt-4o,A,5,1
20625,GRID-0017,Grid,gpt-4o,A,4,0
20626,GRID-0018,Grid,gpt-4o,B,5,0
20627,GRID-0019,Grid,gpt-4o,B,5,1
20628,GRID-0020,Grid,gpt-4o,A,5,1
20629,GRID-0021,Grid,gpt-4o,A,5,1
20630,GRID-0022,Grid,gpt-4o,B,5,0
20631,GRID-0023,Grid,gpt-4o,A,5,0
20632,GRID-0024,Grid,gpt-4o,A,5,0
20633,GRID-0025,Grid,gpt-4o,A,5,1
20634,GRID-0026,Grid,gpt-4o,A,5,1
20635,GRID-0027,Grid,gpt-4o,A,5,1
20636,GRID-0028,Grid,gpt-4o,A,4,0
20637,GRID-0029,Grid,gpt-4o,B,5,0
20638,GRID-0030,Grid,gpt-4o,A,5,0
20639,GRID-0031,Grid,gpt-4o,A,5,1
20640,GRID-0032,Grid,gpt-4o,A,4,0
20641,GRID-0033,Grid,gpt-4o,A,5,1
20642,GRID-0034,Grid,gpt-4o,A,5,1
20643,GRID-0035,Grid,gpt-4o,B,5,1
20644,GRID-0036,Grid,gpt-4o,A,5,0
20645,GRID-0037,Grid,gpt-4o,B,5,0
20646,GRID-0038,Grid,gpt-4o,A,5,0
20647,GRID-0039,Grid,gpt-4o,A,5,0
20648,GRID-0040,Grid,gpt-4o,A,5,1
20649,GRID-0041,Grid,gpt-4o,B,5,1
20650,GRID-0042,Grid,gpt-4o,B,5,1
20651,GRID-0043,Grid,gpt-4o,A,5,1
20652,GRID-0044,Grid,gpt-4o,B,5,1
20653,GRID-0045,Grid,gpt-4o,B,5,1
20654,GRID-0046,Grid,gpt-4o,A,5,1
20655,GRID-0047,Grid,gpt-4o,A,3,0
20656,GRID-0048,Grid,gpt-4o,B,5,1
20657,GRID-0049,Grid,gpt-4o,B,5,1
20658,GRID-0050,Grid,gpt-4o,A,5,1
20659,GRID-0051,Grid,gpt-4o,A,5,1
20660,GRID-0052,Grid,gpt-4o,A,5,1
20661,GRID-0053,Grid,gpt-4o,A,4,0
20662,GRID-0054,Grid,gpt-4o,A,5,1
20663,GRID-0055,Grid,gpt-4o,A,5,1
20664,GRID-0056,Grid,gpt-4o,A,5,0
20665,GRID-0057,Grid,gpt-4o,A,5,0
20666,GRID-0058,Grid,gpt-4o,A,5,0
20667,GRID-0059,Grid,gpt-4o,B,5,1
20668,GRID-0060,Grid,gpt-4o,A,5,1
20669,GRID-0061,Grid,gpt-4o,A,5,0
20670,GRID-0062,Grid,gpt-4o,A,5,1
20671,GRID-0063,Grid,gpt-4o,A,5,1
20672,GRID-0064,Grid,gpt-4o,A,5,1
20673,GRID-0065,Grid,gpt-4o,A,5,1
20674,GRID-0066,Grid,gpt-4o,B,5,1
20675,GRID-0067,Grid,gpt-4o,A,5,0
20676,GRID-0068,Grid,gpt-4o,B,5,1
20677,GRID-0069,Grid,gpt-4o,A,1,0
20678,GRID-0070,Grid,gpt-4o,A,5,1
20679,GRID-0071,Grid,gpt-4o,A,5,1
20680,GRID-0072,Grid,gpt-4o,A,5,1
20681,GRID-0073,Grid,gpt-4o,A,5,0
20682,GRID-0074,Grid,gpt-4o,A,5,1
20683,GRID-0075,Grid,gpt-4o,B,5,0
20684,GRID-0076,Grid,gpt-4o,A,5,1
20685,GRID-0077,Grid,gpt-4o,A,5,0
20686,GRID-0078,Grid,gpt-4o,B,5,1
20687,GRID-0079,Grid,gpt-4o,A,5,1
20688,GRID-0080,Grid,gpt-4o,B,5,0
20689,GRID-0081,Grid,gpt-4o,A,5,0
20690,GRID-0082,Grid,gpt-4o,A,5,1
20691,GRID-0083,Grid,gpt-4o,A,5,1
20692,GRID-0084,Grid,gpt-4o,A,5,0
20693,GRID-0085,Grid,gpt-4o,A,4,0
20694,GRID-0086,Grid,gpt-4o,A,5,1
20695,GRID-0087,Grid,gpt-4o,A,5,1
20696,GRID-0088,Grid,gpt-4o,B,5,1
20697,GRID-0089,Grid,gpt-4o,A,5,0
20698,GRID-0090,Grid,gpt-4o,A,5,1
20699,GRID-0091,Grid,gpt-4o,A,5,0
20700,GRID-0092,Grid,gpt-4o,B,5,1
20701,GRID-0093,Grid,gpt-4o,A,5,1
20702,GRID-0094,Grid,gpt-4o,A,5,1
20703,GRID-0095,Grid,gpt-4o,A,5,0
20704,GRID-0096,Grid,gpt-4o,A,5,1
20705,GRID-0097,Grid,gpt-4o,A,5,1
20706,GRID-0098,Grid,gpt-4o,A,5,0
20707,GRID-0099,Grid,gpt-4o,B,5,0
20708,GRID-0100,Grid,gpt-4o,A,5,1
20709,GRID-0101,Grid,gpt-4o,B,5,0
20710,GRID-0102,Grid,gpt-4o,A,5,1
20711,GRID-0103,Grid,gpt-4o,A,5,0
20712,GRID-0104,Grid,gpt-4o,B,5,1
20713,GRID-0105,Grid,gpt-4o,A,5,1
20714,GRID-0106,Grid,gpt-4o,B,5,1
20715,GRID-0107,Grid,gpt-4o,B,5,1
20716,GRID-0108,Grid,gpt-4o,A,5,1
20717,GRID-0109,Grid,gpt-4o,B,5,1
20718,GRID-0110,Grid,gpt-4o,B,5,1
20719,GRID-0111,Grid,gpt-4o,A,5,0
20720,GRID-0112,Grid,gpt-4o,B,5,1
20721,GRID-0113,Grid,gpt-4o,A,5,1
20722,GRID-0114,Grid,gpt-4o,A,5,1
20723,GRID-0115,Grid,gpt-4o,B,5,1
20724,GRID-0116,Grid,gpt-4o,A,5,1
20725,GRID-0117,Grid,gpt-4o,A,5,0
20726,GRID-0118,Grid,gpt-4o,A,4,1
20727,GRID-0119,Grid,gpt-4o,A,3,1
20728,GRID-0120,Grid,gpt-4o,A,5,1
20729,GRID-0121,Grid,gpt-4o,A,4,0
20730,GRID-0122,Grid,gpt-4o,A,5,1
20731,GRID-0123,Grid,gpt-4o,A,5,1
20732,GRID-0124,Grid,gpt-4o,A,5,0
20733,GRID-0125,Grid,gpt-4o,A,5,1
20734,GRID-0126,Grid,gpt-4o,A,5,1
20735,GRID-0127,Grid,gpt-4o,A,5,0
20736,GRID-0128,Grid,gpt-4o,A,5,1
20737,GRID-0129,Grid,gpt-4o,A,5,1
20738,GRID-0130,Grid,gpt-4o,A,5,0
20739,GRID-0131,Grid,gpt-4o,A,5,0
20740,GRID-0132,Grid,gpt-4o,A,5,1
20741,GRID-0133,Grid,gpt-4o,A,5,1
20742,GRID-0134,Grid,gpt-4o,A,3,0
20743,GRID-0135,Grid,gpt-4o,B,5,1
20744,GRID-0136,Grid,gpt-4o,B,5,1
20745,GRID-0137,Grid,gpt-4o,A,5,1
20746,GRID-0138,Grid,gpt-4o,B,4,1
20747,GRID-0139,Grid,gpt-4o,A,5,1
20748,GRID-0140,Grid,gpt-4o,B,5,1
20749,GRID-0141,Grid,gpt-4o,A,5,0
20750,GRID-0142,Grid,gpt-4o,A,5,1
20751,GRID-0143,Grid,gpt-4o,A,5,0
20752,GRID-0144,Grid,gpt-4o,A,5,1
20753,GRID-0145,Grid,gpt-4o,B,5,0
20754,GRID-0146,Grid,gpt-4o,B,5,1
20755,GRID-0147,Grid,gpt-4o,B,5,1
20756,GRID-0148,Grid,gpt-4o,A,4,1
20757,GRID-0149,Grid,gpt-4o,A,3,0
20758,GRID-0150,Grid,gpt-4o,A,4,1
20759,GRID-0151,Grid,gpt-4o,B,5,0
20760,GRID-0152,Grid,gpt-4o,B,5,1
20761,GRID-0153,Grid,gpt-4o,A,5,0
20762,GRID-0154,Grid,gpt-4o,A,4,1
20763,GRID-0155,Grid,gpt-4o,A,5,1
20764,GRID-0156,Grid,gpt-4o,B,4,1
20765,GRID-0157,Grid,gpt-4o,A,5,1
20766,GRID-0158,Grid,gpt-4o,A,5,1
20767,GRID-0159,Grid,gpt-4o,A,5,1
20768,GRID-0160,Grid,gpt-4o,A,5,1
20769,GRID-0161,Grid,gpt-4o,B,5,1
20770,GRID-0162,Grid,gpt-4o,A,4,0
20771,GRID-0163,Grid,gpt-4o,A,5,1
20772,GRID-0164,Grid,gpt-4o,B,5,1
20773,GRID-0165,Grid,gpt-4o,B,5,0
20774,GRID-0166,Grid,gpt-4o,A,5,0
20775,GRID-0167,Grid,gpt-4o,A,3,1
20776,GRID-0168,Grid,gpt-4o,B,5,1
20777,GRID-0169,Grid,gpt-4o,B,5,1
20778,GRID-0170,Grid,gpt-4o,A,5,1
20779,GRID-0171,Grid,gpt-4o,A,5,1
20780,GRID-0172,Grid,gpt-4o,B,4,1
20781,GRID-0173,Grid,gpt-4o,A,5,1
20782,GRID-0174,Grid,gpt-4o,A,5,1
20783,GRID-0175,Grid,gpt-4o,A,5,0
20784,GRID-0176,Grid,gpt-4o,A,5,1
20785,GRID-0177,Grid,gpt-4o,A,5,1
20786,GRID-0178,Grid,gpt-4o,B,5,1
20787,GRID-0179,Grid,gpt-4o,A,5,1
20788,GRID-0180,Grid,gpt-4o,A,5,1
20789,GRID-0181,Grid,gpt-4o,A,5,1
20790,GRID-0182,Grid,gpt-4o,A,3,0
20791,GRID-0183,Grid,gpt-4o,A,5,1
20792,GRID-0184,Grid,gpt-4o,B,5,1
20793,GRID-0185,Grid,gpt-4o,A,5,1
20794,GRID-0186,Grid,gpt-4o,A,5,1
20795,GRID-0187,Grid,gpt-4o,A,5,0
20796,GRID-0188,Grid,gpt-4o,B,5,1
20797,GRID-0189,Grid,gpt-4o,A,5,1
20798,GRID-0190,Grid,gpt-4o,A,4,0
20799,GRID-0191,Grid,gpt-4o,A,5,1
20800,GRID-0192,Grid,gpt-4o,B,5,1
20801,GRID-0193,Grid,gpt-4o,A,5,0
20802,GRID-0194,Grid,gpt-4o,A,5,1
20803,GRID-0195,Grid,gpt-4o,A,5,1
20804,GRID-0196,Grid,gpt-4o,A,5,1
20805,GRID-0197,Grid,gpt-4o,B,5,0
20806,GRID-0198,Grid,gpt-4o,A,5,1
20807,GRID-0199,Grid,gpt-4o,A,5,0
20808,GRID-0200,Grid,gpt-4o,A,5,1
20809,GRID-0201,Grid,gpt-4o,A,5,1
20810,GRID-0202,Grid,gpt-4o,A,5,1
20811,GRID-0203,Grid,gpt-4o,B,5,1
20812,GRID-0204,Grid,gpt-4o,B,5,1
20813,GRID-0205,Grid,gpt-4o,B,5,1
20814,GRID-0206,Grid,gpt-4o,A,4,0
20815,GRID-0207,Grid,gpt-4o,A,5,1
20816,GRID-0208,Grid,gpt-4o,A,5,1
20817,GRID-0209,Grid,gpt-4o,A,4,1
20818,GRID-0210,Grid,gpt-4o,A,5,1
20819,GRID-0211,Grid,gpt-4o,A,5,0
20820,GRID-0212,Grid,gpt-4o,A,5,1
20821,GRID-0213,Grid,gpt-4o,B,5,1
20822,GRID-0214,Grid,gpt-4o,A,5,0
20823,GRID-0215,Grid,gpt-4o,A,5,0
20824,GRID-0216,Grid,gpt-4o,B,5,1
20825,GRID-0217,Grid,gpt-4o,B,4,1
20826,GRID-0218,Grid,gpt-4o,A,5,1
20827,GRID-0219,Grid,gpt-4o,A,5,1
20828,GRID-0220,Grid,gpt-4o,B,5,0
20829,GRID-0221,Grid,gpt-4o,B,5,1
20830,GRID-0222,Grid,gpt-4o,B,5,0
20831,GRID-0223,Grid,gpt-4o,A,5,0
20832,GRID-0224,Grid,gpt-4o,A,5,1
20833,GRID-0225,Grid,gpt-4o,B,5,1
20834,GRID-0226,Grid,gpt-4o,A,5,1
20835,GRID-0227,Grid,gpt-4o,B,5,0
20836,GRID-0228,Grid,gpt-4o,A,4,1
20837,GRID-0229,Grid,gpt-4o,B,5,1
20838,GRID-0230,Grid,gpt-4o,A,5,0
20839,GRID-0231,Grid,gpt-4o,A,5,1
20840,GRID-0232,Grid,gpt-4o,B,5,1
20841,GRID-0233,Grid,gpt-4o,B,5,1
20842,GRID-0234,Grid,gpt-4o,A,5,1
20843,GRID-0235,Grid,gpt-4o,B,5,1
20844,GRID-0236,Grid,gpt-4o,A,4,1
20845,GRID-0237,Grid,gpt-4o,A,5,1
20846,GRID-0238,Grid,gpt-4o,B,5,1
20847,GRID-0239,Grid,gpt-4o,A,5,0
20848,GRID-0240,Grid,gpt-4o,B,5,1
20849,GRID-0241,Grid,gpt-4o,B,5,1
20850,GRID-0242,Grid,gpt-4o,A,5,1
20851,GRID-0243,Grid,gpt-4o,B,5,1
20852,GRID-0244,Grid,gpt-4o,A,5,1
20853,GRID-0245,Grid,gpt-4o,A,4,1
20854,GRID-0246,Grid,gpt-4o,A,5,1
20855,GRID-0247,Grid,gpt-4o,B,3,1
20856,GRID-0248,Grid,gpt-4o,B,5,1
20857,GRID-0249,Grid,gpt-4o,A,4,1
20858,GRID-0250,Grid,gpt-4o,B,5,1
20859,GRID-0251,Grid,gpt-4o,A,5,0
20860,GRID-0252,Grid,gpt-4o,B,5,1
20861,GRID-0253,Grid,gpt-4o,B,5,0
20862,GRID-0254,Grid,gpt-4o,B,5,1
20863,GRID-0255,Grid,gpt-4o,A,5,1
20864,GRID-0256,Grid,gpt-4o,A,5,1
20865,GRID-0257,Grid,gpt-4o,B,5,1
20866,GRID-0258,Grid,gpt-4o,A,5,1
20867,GRID-0259,Grid,gpt-4o,B,5,1
20868,GRID-0260,Grid,gpt-4o,A,4,0
20869,GRID-0261,Grid,gpt-4o,A,5,0
20870,GRID-0262,Grid,gpt-4o,A,5,1
20871,GRID-0263,Grid,gpt-4o,A,5,1
20872,GRID-0264,Grid,gpt-4o,B,5,1
20873,GRID-0265,Grid,gpt-4o,A,5,1
20874,GRID-0266,Grid,gpt-4o,A,5,1
20875,GRID-0267,Grid,gpt-4o,A,5,1
20876,GRID-0268,Grid,gpt-4o,A,5,1
20877,GRID-0269,Grid,gpt-4o,A,5,1
20878,GRID-0270,Grid,gpt-4o,A,4,1
20879,GRID-0271,Grid,gpt-4o,A,5,0
20880,GRID-0272,Grid,gpt-4o,B,5,1
20881,GRID-0273,Grid,gpt-4o,A,5,1
20882,GRID-0274,Grid,gpt-4o,A,5,1
20883,GRID-0275,Grid,gpt-4o,A,5,1
20884,GRID-0276,Grid,gpt-4o,B,5,1
20885,GRID-0277,Grid,gpt-4o,A,4,1
20886,GRID-0278,Grid,gpt-4o,B,5,1
20887,GRID-0279,Grid,gpt-4o,A,5,0
20888,GRID-0280,Grid,gpt-4o,B,5,1
20889,GRID-0281,Grid,gpt-4o,B,5,1
