trial_id,qid,task,model,difficulty_level,pA,pB,choice,confidence,correct
12937,COLOR-0393,Brightness,gemma3_27b,4,0.09521484375,0.90625,B,5.0,1
12938,COLOR-0394,Brightness,gemma3_27b,4,0.0011672973632812,1.0,B,5.0,1
12939,COLOR-0395,Brightness,gemma3_27b,4,0.003173828125,0.99609375,B,5.0,1
12940,COLOR-0396,Brightness,gemma3_27b,4,0.029296875,0.96875,B,5.0,1
12941,COLOR-0397,Brightness,gemma3_27b,4,0.06005859375,0.94140625,A,5.0,0
12942,COLOR-0398,Brightness,gemma3_27b,4,0.92578125,0.07568359375,A,5.0,0
12943,COLOR-0399,Brightness,gemma3_27b,4,0.98046875,0.0179443359375,A,5.0,0
12944,COLOR-0400,Brightness,gemma3_27b,4,0.0140380859375,0.984375,A,5.0,0
12945,COLOR-0401,Brightness,gemma3_27b,4,0.81640625,0.1826171875,B,5.0,0
12946,COLOR-0402,Brightness,gemma3_27b,4,0.77734375,0.22265625,A,5.0,0
12947,COLOR-0403,Brightness,gemma3_27b,4,0.92578125,0.07568359375,B,5.0,1
12948,COLOR-0404,Brightness,gemma3_27b,4,0.984375,0.0140380859375,A,5.0,1
12949,COLOR-0405,Brightness,gemma3_27b,4,1.0,0.0002031326293945,A,5.0,0
12950,COLOR-0406,Brightness,gemma3_27b,4,1.0,0.0002613067626953,A,5.0,0
12951,COLOR-0407,Brightness,gemma3_27b,4,1.0,0.0001230239868164,A,5.0,0
12952,COLOR-0408,Brightness,gemma3_27b,4,1.0,0.0002031326293945,A,5.0,0
12953,COLOR-0409,Brightness,gemma3_27b,4,0.81640625,0.1826171875,B,5.0,1
12954,COLOR-0410,Brightness,gemma3_27b,4,0.006683349609375,0.9921875,B,5.0,1
12955,COLOR-0411,Brightness,gemma3_27b,4,0.004058837890625,0.99609375,B,5.0,1
12956,COLOR-0412,Brightness,gemma3_27b,4,0.02294921875,0.9765625,A,5.0,0
12957,COLOR-0413,Brightness,gemma3_27b,4,0.87890625,0.119140625,A,5.0,0
12958,COLOR-0414,Brightness,gemma3_27b,4,0.98828125,0.010986328125,A,5.0,0
12959,COLOR-0415,Brightness,gemma3_27b,4,0.99609375,0.002471923828125,A,5.0,0
12960,COLOR-0416,Brightness,gemma3_27b,4,0.87890625,0.119140625,A,5.0,0
12961,COLOR-0417,Brightness,gemma3_27b,4,0.6796875,0.3203125,B,5.0,0
12962,COLOR-0418,Brightness,gemma3_27b,4,0.73046875,0.26953125,A,5.0,0
12963,COLOR-0419,Brightness,gemma3_27b,4,0.90625,0.09521484375,A,5.0,1
12964,COLOR-0420,Brightness,gemma3_27b,4,0.3203125,0.6796875,B,5.0,0
12965,COLOR-0421,Brightness,gemma3_27b,4,0.81640625,0.1826171875,A,5.0,0
12966,COLOR-0422,Brightness,gemma3_27b,4,0.9921875,0.00860595703125,A,5.0,0
12967,COLOR-0423,Brightness,gemma3_27b,4,0.87890625,0.119140625,A,5.0,0
12968,COLOR-0424,Brightness,gemma3_27b,4,0.22265625,0.77734375,A,5.0,0
12969,COLOR-0425,Brightness,gemma3_27b,4,0.003173828125,0.99609375,B,5.0,1
12970,COLOR-0426,Brightness,gemma3_27b,4,0.0019302368164062,1.0,B,5.0,1
12971,COLOR-0427,Brightness,gemma3_27b,4,0.0009117126464843,1.0,B,5.0,1
12972,COLOR-0428,Brightness,gemma3_27b,4,0.02294921875,0.9765625,B,5.0,1
12973,COLOR-0429,Brightness,gemma3_27b,4,0.09521484375,0.90625,A,5.0,0
12974,COLOR-0430,Brightness,gemma3_27b,4,0.06005859375,0.94140625,A,5.0,0
12975,COLOR-0431,Brightness,gemma3_27b,4,0.376953125,0.62109375,A,5.0,0
12976,COLOR-0432,Brightness,gemma3_27b,4,0.029296875,0.96875,A,5.0,0
12977,COLOR-0433,Brightness,gemma3_27b,4,0.98828125,0.010986328125,B,5.0,1
12978,COLOR-0434,Brightness,gemma3_27b,4,0.98046875,0.0179443359375,B,5.0,1
12979,COLOR-0435,Brightness,gemma3_27b,4,0.9921875,0.00860595703125,B,5.0,0
12980,COLOR-0436,Brightness,gemma3_27b,4,1.0,0.0019302368164062,A,5.0,0
12981,COLOR-0437,Brightness,gemma3_27b,4,1.0,0.0002613067626953,A,5.0,0
12982,COLOR-0438,Brightness,gemma3_27b,4,0.9609375,0.037353515625,A,5.0,0
12983,COLOR-0439,Brightness,gemma3_27b,4,1.0,0.0001230239868164,A,5.0,0
12984,COLOR-0440,Brightness,gemma3_27b,4,1.0,0.0001230239868164,A,5.0,0
12985,COLOR-0441,Brightness,gemma3_27b,4,0.02294921875,0.9765625,B,5.0,1
12986,COLOR-0442,Brightness,gemma3_27b,4,0.0005531311035156,1.0,B,5.0,1
12987,COLOR-0443,Brightness,gemma3_27b,4,0.0019302368164062,1.0,B,5.0,1
12988,COLOR-0444,Brightness,gemma3_27b,4,0.005218505859375,0.99609375,B,5.0,1
12989,COLOR-0445,Brightness,gemma3_27b,4,0.9921875,0.006683349609375,A,5.0,0
12990,COLOR-0446,Brightness,gemma3_27b,4,0.010986328125,0.98828125,A,5.0,0
12991,COLOR-0447,Brightness,gemma3_27b,4,0.00860595703125,0.9921875,A,5.0,0
12992,COLOR-0448,Brightness,gemma3_27b,4,0.010986328125,0.98828125,A,5.0,0
12993,COLOR-0449,Brightness,gemma3_27b,4,0.9921875,0.006683349609375,A,5.0,0
12994,COLOR-0450,Brightness,gemma3_27b,4,0.87890625,0.119140625,B,5.0,0
12995,COLOR-0451,Brightness,gemma3_27b,4,0.77734375,0.22265625,A,5.0,0
12996,COLOR-0452,Brightness,gemma3_27b,4,0.9765625,0.02294921875,A,5.0,1
12997,COLOR-0453,Brightness,gemma3_27b,4,0.99609375,0.004058837890625,A,5.0,0
12998,COLOR-0454,Brightness,gemma3_27b,4,0.26953125,0.73046875,A,5.0,0
12999,COLOR-0455,Brightness,gemma3_27b,4,0.98828125,0.010986328125,A,5.0,0
13000,COLOR-0456,Brightness,gemma3_27b,4,0.98828125,0.010986328125,A,5.0,0
13001,COLOR-0457,Brightness,gemma3_27b,4,0.003173828125,0.99609375,B,5.0,1
13002,COLOR-0458,Brightness,gemma3_27b,4,9.632110595703124e-05,1.0,B,5.0,1
13003,COLOR-0459,Brightness,gemma3_27b,4,0.0002613067626953,1.0,B,5.0,1
13004,COLOR-0460,Brightness,gemma3_27b,4,0.0005531311035156,1.0,B,5.0,1
13005,COLOR-0461,Brightness,gemma3_27b,4,0.00860595703125,0.9921875,A,5.0,0
13006,COLOR-0462,Brightness,gemma3_27b,4,0.037353515625,0.9609375,A,5.0,0
13007,COLOR-0463,Brightness,gemma3_27b,4,0.26953125,0.73046875,A,5.0,0
13008,COLOR-0464,Brightness,gemma3_27b,4,0.004058837890625,0.99609375,A,5.0,0
13009,COLOR-0465,Brightness,gemma3_27b,4,0.09521484375,0.90625,B,5.0,1
13010,COLOR-0466,Brightness,gemma3_27b,4,0.06005859375,0.94140625,B,5.0,0
13011,COLOR-0467,Brightness,gemma3_27b,4,0.4375,0.5625,A,5.0,1
13012,COLOR-0468,Brightness,gemma3_27b,4,0.376953125,0.62109375,A,5.0,1
13013,COLOR-0469,Brightness,gemma3_27b,4,0.99609375,0.004058837890625,A,5.0,0
13014,COLOR-0470,Brightness,gemma3_27b,4,0.99609375,0.003173828125,A,5.0,0
13015,COLOR-0471,Brightness,gemma3_27b,4,1.0,0.0015029907226562,A,5.0,0
13016,COLOR-0472,Brightness,gemma3_27b,4,1.0,0.0004310607910156,A,5.0,0
13017,COLOR-0473,Brightness,gemma3_27b,4,0.0011672973632812,1.0,B,5.0,1
13018,COLOR-0474,Brightness,gemma3_27b,4,0.002471923828125,0.99609375,B,5.0,1
13019,COLOR-0475,Brightness,gemma3_27b,4,0.0002613067626953,1.0,B,5.0,1
13020,COLOR-0476,Brightness,gemma3_27b,4,0.005218505859375,0.99609375,B,5.0,1
13021,COLOR-0477,Brightness,gemma3_27b,4,1.0,0.0019302368164062,A,5.0,0
13022,COLOR-0478,Brightness,gemma3_27b,4,1.0,0.0004310607910156,A,5.0,0
13023,COLOR-0479,Brightness,gemma3_27b,4,1.0,0.0007095336914062,A,5.0,0
13024,COLOR-0480,Brightness,gemma3_27b,4,0.9921875,0.006683349609375,A,5.0,0
13025,COLOR-0481,Brightness,gemma3_27b,4,0.037353515625,0.9609375,B,5.0,0
13026,COLOR-0482,Brightness,gemma3_27b,4,9.632110595703124e-05,1.0,B,5.0,0
13027,COLOR-0483,Brightness,gemma3_27b,4,0.4375,0.5625,B,5.0,0
13028,COLOR-0484,Brightness,gemma3_27b,4,0.81640625,0.1826171875,B,5.0,0
13029,COLOR-0485,Brightness,gemma3_27b,4,0.9765625,0.02294921875,A,5.0,0
13030,COLOR-0486,Brightness,gemma3_27b,4,0.0001230239868164,1.0,A,5.0,0
13031,COLOR-0487,Brightness,gemma3_27b,4,0.0015029907226562,1.0,A,5.0,0
13032,COLOR-0488,Brightness,gemma3_27b,4,0.09521484375,0.90625,A,5.0,0
13033,COLOR-0489,Brightness,gemma3_27b,4,0.06005859375,0.94140625,B,5.0,1
13034,COLOR-0490,Brightness,gemma3_27b,4,0.0179443359375,0.98046875,B,5.0,1
13035,COLOR-0491,Brightness,gemma3_27b,4,0.005218505859375,0.99609375,B,5.0,1
13036,COLOR-0492,Brightness,gemma3_27b,4,0.00860595703125,0.9921875,B,5.0,1
13037,COLOR-0493,Brightness,gemma3_27b,4,0.62109375,0.376953125,A,5.0,0
13038,COLOR-0494,Brightness,gemma3_27b,4,9.632110595703124e-05,1.0,A,5.0,0
13039,COLOR-0495,Brightness,gemma3_27b,4,0.02294921875,0.9765625,A,5.0,0
13040,COLOR-0496,Brightness,gemma3_27b,4,0.037353515625,0.9609375,A,5.0,0
13041,COLOR-0497,Brightness,gemma3_27b,4,0.99609375,0.005218505859375,A,5.0,0
13042,COLOR-0498,Brightness,gemma3_27b,4,0.04736328125,0.953125,B,5.0,0
13043,COLOR-0499,Brightness,gemma3_27b,4,1.0,0.0009117126464843,A,5.0,1
13044,COLOR-0500,Brightness,gemma3_27b,4,0.99609375,0.002471923828125,A,5.0,0
13045,COLOR-0501,Brightness,gemma3_27b,4,0.96875,0.029296875,A,5.0,0
13046,COLOR-0502,Brightness,gemma3_27b,4,0.22265625,0.77734375,A,5.0,0
13047,COLOR-0503,Brightness,gemma3_27b,4,1.0,0.0011672973632812,A,5.0,0
13048,COLOR-0504,Brightness,gemma3_27b,4,0.9921875,0.00860595703125,A,5.0,0
13049,COLOR-0505,Brightness,gemma3_27b,4,0.003173828125,0.99609375,B,5.0,1
13050,COLOR-0506,Brightness,gemma3_27b,4,0.0009117126464843,1.0,B,5.0,1
13051,COLOR-0507,Brightness,gemma3_27b,4,0.0007095336914062,1.0,B,5.0,1
13052,COLOR-0508,Brightness,gemma3_27b,4,0.0019302368164062,1.0,B,5.0,1
13053,COLOR-0509,Brightness,gemma3_27b,4,0.73046875,0.26953125,A,5.0,0
13054,COLOR-0510,Brightness,gemma3_27b,4,0.9765625,0.02294921875,A,5.0,0
13055,COLOR-0511,Brightness,gemma3_27b,4,0.8515625,0.1484375,A,5.0,0
13056,COLOR-0512,Brightness,gemma3_27b,4,0.26953125,0.73046875,A,5.0,0
13057,COLOR-0513,Brightness,gemma3_27b,5,0.77734375,0.22265625,B,5.0,1
13058,COLOR-0514,Brightness,gemma3_27b,5,0.9609375,0.037353515625,A,5.0,0
13059,COLOR-0515,Brightness,gemma3_27b,5,0.92578125,0.07568359375,A,5.0,0
13060,COLOR-0516,Brightness,gemma3_27b,5,0.6796875,0.3203125,A,5.0,0
13061,COLOR-0517,Brightness,gemma3_27b,5,0.8515625,0.1484375,A,5.0,0
13062,COLOR-0518,Brightness,gemma3_27b,5,1.0,0.0004310607910156,A,5.0,0
13063,COLOR-0519,Brightness,gemma3_27b,5,1.0,7.486343383789062e-05,A,5.0,0
13064,COLOR-0520,Brightness,gemma3_27b,5,0.953125,0.04736328125,A,5.0,0
13065,COLOR-0521,Brightness,gemma3_27b,5,0.037353515625,0.9609375,B,5.0,1
13066,COLOR-0522,Brightness,gemma3_27b,5,0.0001230239868164,1.0,B,5.0,1
13067,COLOR-0523,Brightness,gemma3_27b,5,0.00860595703125,0.9921875,B,5.0,1
13068,COLOR-0524,Brightness,gemma3_27b,5,0.00860595703125,0.9921875,B,5.0,1
13069,COLOR-0525,Brightness,gemma3_27b,5,0.81640625,0.1826171875,A,5.0,0
13070,COLOR-0526,Brightness,gemma3_27b,5,0.0019302368164062,1.0,A,5.0,0
13071,COLOR-0527,Brightness,gemma3_27b,5,0.9921875,0.006683349609375,A,5.0,0
13072,COLOR-0528,Brightness,gemma3_27b,5,0.0140380859375,0.984375,A,5.0,0
13073,COLOR-0529,Brightness,gemma3_27b,5,0.73046875,0.26953125,B,5.0,0
13074,COLOR-0530,Brightness,gemma3_27b,5,0.4375,0.5625,A,5.0,0
13075,COLOR-0531,Brightness,gemma3_27b,5,0.22265625,0.77734375,B,5.0,0
13076,COLOR-0532,Brightness,gemma3_27b,5,0.96875,0.029296875,A,5.0,1
13077,COLOR-0533,Brightness,gemma3_27b,5,1.0,0.0005531311035156,A,5.0,0
13078,COLOR-0534,Brightness,gemma3_27b,5,1.0,0.0015029907226562,A,5.0,0
13079,COLOR-0535,Brightness,gemma3_27b,5,1.0,0.000335693359375,A,5.0,0
13080,COLOR-0536,Brightness,gemma3_27b,5,1.0,0.0001230239868164,A,5.0,0
13081,COLOR-0537,Brightness,gemma3_27b,5,0.07568359375,0.92578125,B,5.0,1
13082,COLOR-0538,Brightness,gemma3_27b,5,0.62109375,0.376953125,A,5.0,0
13083,COLOR-0539,Brightness,gemma3_27b,5,0.029296875,0.96875,B,5.0,1
13084,COLOR-0540,Brightness,gemma3_27b,5,0.037353515625,0.9609375,B,5.0,1
13085,COLOR-0541,Brightness,gemma3_27b,5,0.87890625,0.119140625,A,5.0,0
13086,COLOR-0542,Brightness,gemma3_27b,5,0.984375,0.0140380859375,A,5.0,0
13087,COLOR-0543,Brightness,gemma3_27b,5,1.0,0.0015029907226562,A,5.0,0
13088,COLOR-0544,Brightness,gemma3_27b,5,0.3203125,0.6796875,A,5.0,0
13089,COLOR-0545,Brightness,gemma3_27b,5,0.22265625,0.77734375,B,5.0,0
13090,COLOR-0546,Brightness,gemma3_27b,5,0.6796875,0.3203125,A,5.0,1
13091,COLOR-0547,Brightness,gemma3_27b,5,0.81640625,0.1826171875,B,5.0,1
13092,COLOR-0548,Brightness,gemma3_27b,5,0.26953125,0.73046875,B,5.0,0
13093,COLOR-0549,Brightness,gemma3_27b,5,0.62109375,0.376953125,A,5.0,0
13094,COLOR-0550,Brightness,gemma3_27b,5,0.98828125,0.010986328125,A,5.0,0
13095,COLOR-0551,Brightness,gemma3_27b,5,0.4375,0.5625,A,5.0,0
13096,COLOR-0552,Brightness,gemma3_27b,5,0.26953125,0.73046875,A,5.0,0
13097,COLOR-0553,Brightness,gemma3_27b,5,0.0019302368164062,1.0,B,5.0,1
13098,COLOR-0554,Brightness,gemma3_27b,5,0.0002613067626953,1.0,B,5.0,1
13099,COLOR-0555,Brightness,gemma3_27b,5,0.0005531311035156,1.0,B,5.0,1
13100,COLOR-0556,Brightness,gemma3_27b,5,0.029296875,0.96875,B,5.0,1
13101,COLOR-0557,Brightness,gemma3_27b,5,0.119140625,0.87890625,A,5.0,0
13102,COLOR-0558,Brightness,gemma3_27b,5,0.029296875,0.96875,A,5.0,0
13103,COLOR-0559,Brightness,gemma3_27b,5,0.5625,0.4375,A,5.0,0
13104,COLOR-0560,Brightness,gemma3_27b,5,0.0140380859375,0.984375,A,5.0,0
13105,COLOR-0561,Brightness,gemma3_27b,5,0.9921875,0.006683349609375,B,5.0,1
13106,COLOR-0562,Brightness,gemma3_27b,5,0.0179443359375,0.98046875,B,5.0,0
13107,COLOR-0563,Brightness,gemma3_27b,5,0.98046875,0.0179443359375,B,5.0,0
13108,COLOR-0564,Brightness,gemma3_27b,5,1.0,0.0009117126464843,A,5.0,1
13109,COLOR-0565,Brightness,gemma3_27b,5,1.0,0.0001583099365234,A,5.0,0
13110,COLOR-0566,Brightness,gemma3_27b,5,0.984375,0.0140380859375,A,5.0,0
13111,COLOR-0567,Brightness,gemma3_27b,5,1.0,0.0002613067626953,A,5.0,0
13112,COLOR-0568,Brightness,gemma3_27b,5,1.0,0.0002031326293945,A,5.0,0
13113,COLOR-0569,Brightness,gemma3_27b,5,0.00860595703125,0.9921875,B,5.0,1
13114,COLOR-0570,Brightness,gemma3_27b,5,0.0007095336914062,1.0,B,5.0,1
13115,COLOR-0571,Brightness,gemma3_27b,5,0.0009117126464843,1.0,B,5.0,1
13116,COLOR-0572,Brightness,gemma3_27b,5,0.02294921875,0.9765625,B,5.0,1
13117,COLOR-0573,Brightness,gemma3_27b,5,0.9921875,0.00860595703125,A,5.0,0
13118,COLOR-0574,Brightness,gemma3_27b,5,0.0179443359375,0.98046875,A,5.0,0
13119,COLOR-0575,Brightness,gemma3_27b,5,0.22265625,0.77734375,A,5.0,0
13120,COLOR-0576,Brightness,gemma3_27b,5,0.02294921875,0.9765625,A,5.0,0
13121,COLOR-0577,Brightness,gemma3_27b,5,0.99609375,0.005218505859375,A,5.0,0
13122,COLOR-0578,Brightness,gemma3_27b,5,0.90625,0.09521484375,B,5.0,0
13123,COLOR-0579,Brightness,gemma3_27b,5,0.81640625,0.1826171875,A,5.0,0
13124,COLOR-0580,Brightness,gemma3_27b,5,0.984375,0.0140380859375,A,5.0,1
13125,COLOR-0581,Brightness,gemma3_27b,5,0.98828125,0.010986328125,A,5.0,0
13126,COLOR-0582,Brightness,gemma3_27b,5,0.5,0.5,A,5.0,0
13127,COLOR-0583,Brightness,gemma3_27b,5,0.94140625,0.06005859375,A,5.0,0
13128,COLOR-0584,Brightness,gemma3_27b,5,0.9921875,0.006683349609375,A,5.0,0
13129,COLOR-0585,Brightness,gemma3_27b,5,0.0015029907226562,1.0,B,5.0,1
13130,COLOR-0586,Brightness,gemma3_27b,5,0.0011672973632812,1.0,B,5.0,1
13131,COLOR-0587,Brightness,gemma3_27b,5,3.725290298461914e-06,1.0,B,5.0,1
13132,COLOR-0588,Brightness,gemma3_27b,5,0.0001230239868164,1.0,B,5.0,1
13133,COLOR-0589,Brightness,gemma3_27b,5,0.010986328125,0.98828125,A,5.0,0
13134,COLOR-0590,Brightness,gemma3_27b,5,0.003173828125,0.99609375,A,5.0,0
13135,COLOR-0591,Brightness,gemma3_27b,5,0.9765625,0.02294921875,A,5.0,0
13136,COLOR-0592,Brightness,gemma3_27b,5,0.0019302368164062,1.0,A,5.0,0
13137,COLOR-0593,Brightness,gemma3_27b,5,0.07568359375,0.92578125,B,5.0,1
13138,COLOR-0594,Brightness,gemma3_27b,5,0.9765625,0.02294921875,A,5.0,0
13139,COLOR-0595,Brightness,gemma3_27b,5,0.5625,0.4375,A,5.0,0
13140,COLOR-0596,Brightness,gemma3_27b,5,0.3203125,0.6796875,B,5.0,0
13141,COLOR-0597,Brightness,gemma3_27b,5,0.98046875,0.0179443359375,A,5.0,0
13142,COLOR-0598,Brightness,gemma3_27b,5,1.0,0.0001230239868164,A,5.0,0
13143,COLOR-0599,Brightness,gemma3_27b,5,1.0,0.0002613067626953,A,5.0,0
13144,COLOR-0600,Brightness,gemma3_27b,5,1.0,0.0009117126464843,A,5.0,0
13145,COLOR-0601,Brightness,gemma3_27b,5,0.0007095336914062,1.0,B,5.0,1
13146,COLOR-0602,Brightness,gemma3_27b,5,0.0001583099365234,1.0,B,5.0,1
13147,COLOR-0603,Brightness,gemma3_27b,5,0.0001583099365234,1.0,B,5.0,1
13148,COLOR-0604,Brightness,gemma3_27b,5,0.0011672973632812,1.0,B,5.0,1
13149,COLOR-0605,Brightness,gemma3_27b,5,0.99609375,0.004058837890625,A,5.0,0
13150,COLOR-0606,Brightness,gemma3_27b,5,0.98046875,0.0179443359375,A,5.0,0
13151,COLOR-0607,Brightness,gemma3_27b,5,1.0,0.0015029907226562,A,5.0,0
13152,COLOR-0608,Brightness,gemma3_27b,5,0.98046875,0.0179443359375,A,5.0,0
13153,COLOR-0609,Brightness,gemma3_27b,5,0.62109375,0.376953125,A,5.0,0
13154,COLOR-0610,Brightness,gemma3_27b,5,2.753734588623047e-05,1.0,B,5.0,0
13155,COLOR-0611,Brightness,gemma3_27b,5,0.5,0.5,A,5.0,0
13156,COLOR-0612,Brightness,gemma3_27b,5,0.8515625,0.1484375,B,5.0,0
13157,COLOR-0613,Brightness,gemma3_27b,5,0.90625,0.09521484375,A,5.0,0
13158,COLOR-0614,Brightness,gemma3_27b,5,0.0002031326293945,1.0,A,5.0,0
13159,COLOR-0615,Brightness,gemma3_27b,5,0.0001230239868164,1.0,A,5.0,0
13160,COLOR-0616,Brightness,gemma3_27b,5,0.002471923828125,0.99609375,A,5.0,0
13161,COLOR-0617,Brightness,gemma3_27b,5,0.0140380859375,0.984375,B,5.0,1
13162,COLOR-0618,Brightness,gemma3_27b,5,0.003173828125,0.99609375,B,5.0,1
13163,COLOR-0619,Brightness,gemma3_27b,5,0.0015029907226562,1.0,B,5.0,1
13164,COLOR-0620,Brightness,gemma3_27b,5,0.006683349609375,0.9921875,B,5.0,1
13165,COLOR-0621,Brightness,gemma3_27b,5,0.81640625,0.1826171875,A,5.0,0
13166,COLOR-0622,Brightness,gemma3_27b,5,0.0002031326293945,1.0,A,5.0,0
13167,COLOR-0623,Brightness,gemma3_27b,5,0.02294921875,0.9765625,A,5.0,0
13168,COLOR-0624,Brightness,gemma3_27b,5,0.07568359375,0.92578125,A,5.0,0
13169,COLOR-0625,Brightness,gemma3_27b,5,0.98828125,0.010986328125,A,5.0,1
13170,COLOR-0626,Brightness,gemma3_27b,5,0.22265625,0.77734375,B,5.0,1
13171,COLOR-0627,Brightness,gemma3_27b,5,1.0,0.0019302368164062,A,5.0,1
13172,COLOR-0628,Brightness,gemma3_27b,5,0.99609375,0.002471923828125,A,5.0,0
13173,COLOR-0629,Brightness,gemma3_27b,5,0.96875,0.029296875,A,5.0,0
13174,COLOR-0630,Brightness,gemma3_27b,5,0.006683349609375,0.9921875,A,5.0,0
13175,COLOR-0631,Brightness,gemma3_27b,5,1.0,0.0004310607910156,A,5.0,0
13176,COLOR-0632,Brightness,gemma3_27b,5,1.0,0.0019302368164062,A,5.0,0
13177,COLOR-0633,Brightness,gemma3_27b,5,0.00860595703125,0.9921875,B,5.0,1
13178,COLOR-0634,Brightness,gemma3_27b,5,0.0009117126464843,1.0,B,5.0,1
13179,COLOR-0635,Brightness,gemma3_27b,5,0.0179443359375,0.98046875,B,5.0,1
13180,COLOR-0636,Brightness,gemma3_27b,5,0.06005859375,0.94140625,B,5.0,1
13181,COLOR-0637,Brightness,gemma3_27b,5,0.8515625,0.1484375,A,5.0,0
13182,COLOR-0638,Brightness,gemma3_27b,5,0.953125,0.04736328125,A,5.0,0
13183,COLOR-0639,Brightness,gemma3_27b,5,0.953125,0.04736328125,A,5.0,0
13184,COLOR-0640,Brightness,gemma3_27b,5,0.1484375,0.8515625,A,5.0,0
13185,COLOR-0641,Brightness,gemma3_27b,6,0.81640625,0.1826171875,A,5.0,0
13186,COLOR-0642,Brightness,gemma3_27b,6,0.0015029907226562,1.0,B,5.0,0
13187,COLOR-0643,Brightness,gemma3_27b,6,0.87890625,0.119140625,A,5.0,0
13188,COLOR-0644,Brightness,gemma3_27b,6,0.81640625,0.1826171875,A,5.0,0
13189,COLOR-0645,Brightness,gemma3_27b,6,0.90625,0.09521484375,A,5.0,0
13190,COLOR-0646,Brightness,gemma3_27b,6,1.0,0.0004310607910156,A,5.0,0
13191,COLOR-0647,Brightness,gemma3_27b,6,0.6796875,0.3203125,A,5.0,0
13192,COLOR-0648,Brightness,gemma3_27b,6,0.92578125,0.07568359375,A,5.0,0
13193,COLOR-0649,Brightness,gemma3_27b,6,0.07568359375,0.92578125,B,5.0,1
13194,COLOR-0650,Brightness,gemma3_27b,6,0.0005531311035156,1.0,B,5.0,1
13195,COLOR-0651,Brightness,gemma3_27b,6,0.0011672973632812,1.0,B,5.0,1
13196,COLOR-0652,Brightness,gemma3_27b,6,0.029296875,0.96875,B,5.0,1
13197,COLOR-0653,Brightness,gemma3_27b,6,0.9609375,0.037353515625,A,5.0,0
13198,COLOR-0654,Brightness,gemma3_27b,6,0.9765625,0.02294921875,A,5.0,0
13199,COLOR-0655,Brightness,gemma3_27b,6,0.0179443359375,0.98046875,A,5.0,0
13200,COLOR-0656,Brightness,gemma3_27b,6,0.5,0.5,A,5.0,0
13201,COLOR-0657,Brightness,gemma3_27b,6,0.62109375,0.376953125,A,5.0,1
13202,COLOR-0658,Brightness,gemma3_27b,6,0.62109375,0.376953125,A,5.0,0
13203,COLOR-0659,Brightness,gemma3_27b,6,0.3203125,0.6796875,B,5.0,0
13204,COLOR-0660,Brightness,gemma3_27b,6,0.98046875,0.0179443359375,A,5.0,0
13205,COLOR-0661,Brightness,gemma3_27b,6,1.0,0.0004310607910156,A,5.0,0
13206,COLOR-0662,Brightness,gemma3_27b,6,1.0,0.0002031326293945,A,5.0,0
13207,COLOR-0663,Brightness,gemma3_27b,6,1.0,0.000335693359375,A,5.0,0
13208,COLOR-0664,Brightness,gemma3_27b,6,1.0,4.5299530029296875e-05,A,5.0,0
13209,COLOR-0665,Brightness,gemma3_27b,6,0.81640625,0.1826171875,B,5.0,1
13210,COLOR-0666,Brightness,gemma3_27b,6,0.0015029907226562,1.0,B,5.0,1
13211,COLOR-0667,Brightness,gemma3_27b,6,0.002471923828125,0.99609375,B,5.0,1
13212,COLOR-0668,Brightness,gemma3_27b,6,0.09521484375,0.90625,A,5.0,0
13213,COLOR-0669,Brightness,gemma3_27b,6,0.8515625,0.1484375,A,5.0,0
13214,COLOR-0670,Brightness,gemma3_27b,6,0.9609375,0.037353515625,A,5.0,0
13215,COLOR-0671,Brightness,gemma3_27b,6,1.0,0.0011672973632812,A,5.0,0
13216,COLOR-0672,Brightness,gemma3_27b,6,0.953125,0.04736328125,A,5.0,0
13217,COLOR-0673,Brightness,gemma3_27b,6,0.0179443359375,0.98046875,B,5.0,1
13218,COLOR-0674,Brightness,gemma3_27b,6,0.77734375,0.22265625,A,5.0,1
13219,COLOR-0675,Brightness,gemma3_27b,6,0.73046875,0.26953125,B,5.0,1
13220,COLOR-0676,Brightness,gemma3_27b,6,0.62109375,0.376953125,B,5.0,1
13221,COLOR-0677,Brightness,gemma3_27b,6,0.4375,0.5625,A,5.0,0
13222,COLOR-0678,Brightness,gemma3_27b,6,0.99609375,0.004058837890625,A,5.0,0
13223,COLOR-0679,Brightness,gemma3_27b,6,1.0,0.000335693359375,A,5.0,0
13224,COLOR-0680,Brightness,gemma3_27b,6,0.8515625,0.1484375,A,5.0,0
13225,COLOR-0681,Brightness,gemma3_27b,6,0.0011672973632812,1.0,B,5.0,1
13226,COLOR-0682,Brightness,gemma3_27b,6,0.0001230239868164,1.0,B,5.0,1
13227,COLOR-0683,Brightness,gemma3_27b,6,0.0001583099365234,1.0,B,5.0,1
13228,COLOR-0684,Brightness,gemma3_27b,6,0.0007095336914062,1.0,B,5.0,1
13229,COLOR-0685,Brightness,gemma3_27b,6,0.06005859375,0.94140625,A,5.0,0
13230,COLOR-0686,Brightness,gemma3_27b,6,0.92578125,0.07568359375,A,5.0,0
13231,COLOR-0687,Brightness,gemma3_27b,6,0.5,0.5,A,5.0,0
13232,COLOR-0688,Brightness,gemma3_27b,6,0.0140380859375,0.984375,A,5.0,0
13233,COLOR-0689,Brightness,gemma3_27b,6,0.9921875,0.006683349609375,B,5.0,1
13234,COLOR-0690,Brightness,gemma3_27b,6,0.004058837890625,0.99609375,B,5.0,0
